time	I(Lcoil)
2.825323228135095e-002	8.206954e+002
2.828323228135077e-002	8.186952e+002
2.831323228135060e-002	8.166998e+002
2.834323228135042e-002	8.147094e+002
2.837323228135024e-002	8.127238e+002
2.840323228135006e-002	8.107430e+002
2.843323228134988e-002	8.087670e+002
2.846323228134971e-002	8.067959e+002
2.849323228134953e-002	8.048297e+002
2.852323228134935e-002	8.028682e+002
2.855323228134917e-002	8.009114e+002
2.858323228134899e-002	7.989595e+002
2.861323228134882e-002	7.970124e+002
2.864323228134864e-002	7.950700e+002
2.867323228134846e-002	7.931323e+002
2.870323228134828e-002	7.911995e+002
2.873323228134810e-002	7.892712e+002
2.876323228134792e-002	7.873478e+002
2.879323228134775e-002	7.854290e+002
2.882323228134757e-002	7.835149e+002
2.885323228134739e-002	7.816055e+002
2.888323228134721e-002	7.797007e+002
2.891323228134703e-002	7.778007e+002
2.894323228134686e-002	7.759052e+002
2.897323228134668e-002	7.740143e+002
2.900323228134650e-002	7.721282e+002
2.903323228134632e-002	7.702466e+002
2.906323228134614e-002	7.683696e+002
2.909323228134596e-002	7.664971e+002
2.912323228134579e-002	7.646293e+002
2.915323228134561e-002	7.627661e+002
2.918323228134543e-002	7.609073e+002
2.921323228134525e-002	7.590532e+002
2.924323228134507e-002	7.572035e+002
2.927323228134490e-002	7.553583e+002
2.930323228134472e-002	7.535178e+002
2.933323228134454e-002	7.516816e+002
2.936323228134436e-002	7.498500e+002
2.939323228134418e-002	7.480228e+002
2.942323228134400e-002	7.462001e+002
2.945323228134383e-002	7.443818e+002
2.948323228134365e-002	7.425681e+002
2.951323228134347e-002	7.407587e+002
2.954323228134329e-002	7.389537e+002
2.957323228134311e-002	7.371532e+002
2.960323228134294e-002	7.353571e+002
2.963323228134276e-002	7.335653e+002
2.966323228134258e-002	7.317780e+002
2.969323228134240e-002	7.299949e+002
2.972323228134222e-002	7.282162e+002
2.975323228134204e-002	7.264420e+002
2.978323228134187e-002	7.246720e+002
2.981323228134169e-002	7.229064e+002
2.984323228134151e-002	7.211450e+002
2.987323228134133e-002	7.193880e+002
2.990323228134115e-002	7.176353e+002
2.993323228134098e-002	7.158868e+002
2.996323228134080e-002	7.141426e+002
2.999323228134062e-002	7.124027e+002
3.002323228134044e-002	7.106671e+002
3.005323228134026e-002	7.089357e+002
3.008323228134009e-002	7.072084e+002
3.011323228133991e-002	7.054855e+002
3.014323228133973e-002	7.037667e+002
3.017323228133955e-002	7.020522e+002
3.020323228133937e-002	7.003418e+002
3.023323228133919e-002	6.986356e+002
3.026323228133902e-002	6.969336e+002
3.029323228133884e-002	6.952357e+002
3.032323228133866e-002	6.935420e+002
3.035323228133848e-002	6.918524e+002
3.038323228133830e-002	6.901670e+002
3.041323228133813e-002	6.884857e+002
3.044323228133795e-002	6.868085e+002
3.047323228133777e-002	6.851353e+002
3.050323228133759e-002	6.834663e+002
3.053323228133741e-002	6.818013e+002
3.056323228133723e-002	6.801404e+002
3.059323228133706e-002	6.784836e+002
3.062323228133688e-002	6.768309e+002
3.065323228133670e-002	6.751821e+002
3.068323228133652e-002	6.735374e+002
3.071323228133634e-002	6.718967e+002
3.074323228133617e-002	6.702600e+002
3.077323228133599e-002	6.686274e+002
3.080323228133581e-002	6.669987e+002
3.083323228133563e-002	6.653740e+002
3.086323228133545e-002	6.637532e+002
3.089323228133527e-002	6.621364e+002
3.092323228133510e-002	6.605236e+002
3.095323228133492e-002	6.589147e+002
3.098323228133474e-002	6.573098e+002
3.101323228133456e-002	6.557087e+002
3.104323228133438e-002	6.541116e+002
3.107323228133421e-002	6.525184e+002
3.110323228133403e-002	6.509291e+002
3.113323228133385e-002	6.493436e+002
3.116323228133367e-002	6.477621e+002
3.119323228133349e-002	6.461844e+002
3.122323228133331e-002	6.446105e+002
3.125323228133325e-002	6.430405e+002
3.128323228133411e-002	6.414744e+002
3.131323228133497e-002	6.399120e+002
3.134323228133584e-002	6.383535e+002
3.137323228133670e-002	6.367988e+002
3.140323228133756e-002	6.352479e+002
3.143323228133842e-002	6.337008e+002
3.146323228133929e-002	6.321575e+002
3.149323228134015e-002	6.306179e+002
3.152323228134101e-002	6.290821e+002
3.155323228134187e-002	6.275500e+002
3.158323228134274e-002	6.260217e+002
3.161323228134360e-002	6.244972e+002
3.164323228134446e-002	6.229763e+002
3.167323228134533e-002	6.214592e+002
3.170323228134619e-002	6.199458e+002
3.173323228134705e-002	6.184361e+002
3.176323228134791e-002	6.169301e+002
3.179323228134878e-002	6.154277e+002
3.182323228134964e-002	6.139290e+002
3.185323228135050e-002	6.124340e+002
3.188323228135136e-002	6.109426e+002
3.191323228135223e-002	6.094550e+002
3.194323228135309e-002	6.079708e+002
3.197323228135395e-002	6.064904e+002
3.200323228135481e-002	6.050135e+002
3.203323228135568e-002	6.035403e+002
3.206323228135654e-002	6.020707e+002
3.209323228135740e-002	6.006047e+002
3.212323228135827e-002	5.991422e+002
3.215323228135913e-002	5.976833e+002
3.218323228135999e-002	5.962280e+002
3.221323228136085e-002	5.947763e+002
3.224323228136172e-002	5.933281e+002
3.227323228136258e-002	5.918834e+002
3.230323228136344e-002	5.904423e+002
3.233323228136430e-002	5.890047e+002
3.236323228136517e-002	5.875706e+002
3.239323228136603e-002	5.861400e+002
3.242323228136689e-002	5.847129e+002
3.245323228136775e-002	5.832893e+002
3.248323228136862e-002	5.818691e+002
3.251323228136948e-002	5.804525e+002
3.254323228137034e-002	5.790393e+002
3.257323228137121e-002	5.776296e+002
3.260323228137207e-002	5.762233e+002
3.263323228137293e-002	5.748204e+002
3.266323228137379e-002	5.734210e+002
3.269323228137466e-002	5.720250e+002
3.272323228137552e-002	5.706324e+002
3.275323228137638e-002	5.692432e+002
3.278323228137724e-002	5.678574e+002
3.281323228137811e-002	5.664750e+002
3.284323228137897e-002	5.650959e+002
3.287323228137983e-002	5.637203e+002
3.290323228138069e-002	5.623480e+002
3.293323228138156e-002	5.609790e+002
3.296323228138242e-002	5.596134e+002
3.299323228138328e-002	5.582512e+002
3.302323228138415e-002	5.568922e+002
3.305323228138501e-002	5.555366e+002
3.308323228138587e-002	5.541843e+002
3.311323228138673e-002	5.528353e+002
3.314323228138760e-002	5.514896e+002
3.317323228138846e-002	5.501472e+002
3.320323228138932e-002	5.488081e+002
3.323323228139018e-002	5.474722e+002
3.326323228139105e-002	5.461396e+002
3.329323228139191e-002	5.448103e+002
3.332323228139277e-002	5.434842e+002
3.335323228139363e-002	5.421614e+002
3.338323228139450e-002	5.408418e+002
3.341323228139536e-002	5.395254e+002
3.344323228139622e-002	5.382122e+002
3.347323228139709e-002	5.369023e+002
3.350323228139795e-002	5.355955e+002
3.353323228139881e-002	5.342919e+002
3.356323228139967e-002	5.329916e+002
3.359323228140054e-002	5.316944e+002
3.362323228140140e-002	5.304004e+002
3.365323228140226e-002	5.291095e+002
3.368323228140312e-002	5.278218e+002
3.371323228140399e-002	5.265372e+002
3.374323228140485e-002	5.252558e+002
3.377323228140571e-002	5.239775e+002
3.380323228140657e-002	5.227024e+002
3.383323228140744e-002	5.214303e+002
3.386323228140830e-002	5.201614e+002
3.389323228140916e-002	5.188956e+002
3.392323228141003e-002	5.176328e+002
3.395323228141089e-002	5.163732e+002
3.398323228141175e-002	5.151166e+002
3.401323228141261e-002	5.138631e+002
3.404323228141348e-002	5.126126e+002
3.407323228141434e-002	5.113652e+002
3.410323228141520e-002	5.101209e+002
3.413323228141606e-002	5.088796e+002
3.416323228141693e-002	5.076414e+002
3.419323228141779e-002	5.064061e+002
3.422323228141865e-002	5.051739e+002
3.425323228141951e-002	5.039447e+002
3.428323228142038e-002	5.027185e+002
3.431323228142124e-002	5.014953e+002
3.434323228142210e-002	5.002751e+002
3.437323228142297e-002	4.990579e+002
3.440323228142383e-002	4.978436e+002
3.443323228142469e-002	4.966323e+002
3.446323228142555e-002	4.954240e+002
3.449323228142642e-002	4.942186e+002
3.452323228142728e-002	4.930162e+002
3.455323228142814e-002	4.918167e+002
3.458323228142900e-002	4.906202e+002
3.461323228142987e-002	4.894265e+002
3.464323228143073e-002	4.882358e+002
3.467323228143159e-002	4.870480e+002
3.470323228143245e-002	4.858631e+002
3.473323228143332e-002	4.846811e+002
3.476323228143418e-002	4.835020e+002
3.479323228143504e-002	4.823258e+002
3.482323228143591e-002	4.811524e+002
3.485323228143677e-002	4.799819e+002
3.488323228143763e-002	4.788143e+002
3.491323228143849e-002	4.776495e+002
3.494323228143936e-002	4.764876e+002
3.497323228144022e-002	4.753285e+002
3.500323228144108e-002	4.741723e+002
3.503323228144194e-002	4.730188e+002
3.506323228144281e-002	4.718682e+002
3.509323228144367e-002	4.707204e+002
3.512323228144453e-002	4.695754e+002
3.515323228144539e-002	4.684333e+002
3.518323228144626e-002	4.672939e+002
3.521323228144712e-002	4.661573e+002
3.524323228144798e-002	4.650234e+002
3.527323228144885e-002	4.638924e+002
3.530323228144971e-002	4.627640e+002
3.533323228145057e-002	4.616385e+002
3.536323228145143e-002	4.605157e+002
3.539323228145230e-002	4.593957e+002
3.542323228145316e-002	4.582784e+002
3.545323228145402e-002	4.571638e+002
3.548323228145488e-002	4.560519e+002
3.551323228145575e-002	4.549428e+002
3.554323228145661e-002	4.538364e+002
3.557323228145747e-002	4.527327e+002
3.560323228145833e-002	4.516316e+002
3.563323228145920e-002	4.505333e+002
3.566323228146006e-002	4.494377e+002
3.569323228146092e-002	4.483447e+002
3.572323228146179e-002	4.472544e+002
3.575323228146265e-002	4.461668e+002
3.578323228146351e-002	4.450818e+002
3.581323228146437e-002	4.439995e+002
3.584323228146524e-002	4.429198e+002
3.587323228146610e-002	4.418428e+002
3.590323228146696e-002	4.407684e+002
3.593323228146782e-002	4.396966e+002
3.596323228146869e-002	4.386274e+002
3.599323228146955e-002	4.375609e+002
3.602323228147041e-002	4.364969e+002
3.605323228147127e-002	4.354356e+002
3.608323228147214e-002	4.343769e+002
3.611323228147300e-002	4.333207e+002
3.614323228147386e-002	4.322672e+002
3.617323228147473e-002	4.312162e+002
3.620323228147559e-002	4.301677e+002
3.623323228147645e-002	4.291219e+002
3.626323228147731e-002	4.280786e+002
3.629323228147818e-002	4.270378e+002
3.632323228147904e-002	4.259996e+002
3.635323228147990e-002	4.249639e+002
3.638323228148076e-002	4.239308e+002
3.641323228148163e-002	4.229001e+002
3.644323228148249e-002	4.218720e+002
3.647323228148335e-002	4.208464e+002
3.650323228148421e-002	4.198234e+002
3.653323228148508e-002	4.188028e+002
3.656323228148594e-002	4.177847e+002
3.659323228148680e-002	4.167691e+002
3.662323228148767e-002	4.157560e+002
3.665323228148853e-002	4.147453e+002
3.668323228148939e-002	4.137372e+002
3.671323228149025e-002	4.127314e+002
3.674323228149112e-002	4.117282e+002
3.677323228149198e-002	4.107274e+002
3.680323228149284e-002	4.097291e+002
3.683323228149370e-002	4.087332e+002
3.686323228149457e-002	4.077397e+002
3.689323228149543e-002	4.067487e+002
3.692323228149629e-002	4.057600e+002
3.695323228149715e-002	4.047738e+002
3.698323228149802e-002	4.037900e+002
3.701323228149888e-002	4.028087e+002
3.704323228149974e-002	4.018297e+002
3.707323228150061e-002	4.008531e+002
3.710323228150147e-002	3.998788e+002
3.713323228150233e-002	3.989070e+002
3.716323228150319e-002	3.979376e+002
3.719323228150406e-002	3.969705e+002
3.722323228150492e-002	3.960057e+002
3.725323228150578e-002	3.950434e+002
3.728323228150664e-002	3.940834e+002
3.731323228150751e-002	3.931257e+002
3.734323228150837e-002	3.921704e+002
3.737323228150923e-002	3.912174e+002
3.740323228151010e-002	3.902668e+002
3.743323228151096e-002	3.893184e+002
3.746323228151182e-002	3.883724e+002
3.749323228151268e-002	3.874287e+002
3.752323228151355e-002	3.864873e+002
3.755323228151441e-002	3.855482e+002
3.758323228151527e-002	3.846114e+002
3.761323228151613e-002	3.836769e+002
3.764323228151700e-002	3.827447e+002
3.767323228151786e-002	3.818147e+002
3.770323228151872e-002	3.808871e+002
3.773323228151958e-002	3.799616e+002
3.776323228152045e-002	3.790385e+002
3.779323228152131e-002	3.781176e+002
3.782323228152217e-002	3.771990e+002
3.785323228152304e-002	3.762826e+002
3.788323228152390e-002	3.753684e+002
3.791323228152476e-002	3.744565e+002
3.794323228152562e-002	3.735468e+002
3.797323228152649e-002	3.726393e+002
3.800323228152735e-002	3.717341e+002
3.803323228152821e-002	3.708311e+002
3.806323228152907e-002	3.699302e+002
3.809323228152994e-002	3.690316e+002
3.812323228153080e-002	3.681352e+002
3.815323228153166e-002	3.672410e+002
3.818323228153252e-002	3.663489e+002
3.821323228153339e-002	3.654590e+002
3.824323228153425e-002	3.645714e+002
3.827323228153511e-002	3.636858e+002
3.830323228153598e-002	3.628025e+002
3.833323228153684e-002	3.619212e+002
3.836323228153770e-002	3.610422e+002
3.839323228153856e-002	3.601653e+002
3.842323228153943e-002	3.592906e+002
3.845323228154029e-002	3.584179e+002
3.848323228154115e-002	3.575475e+002
3.851323228154201e-002	3.566791e+002
3.854323228154288e-002	3.558129e+002
3.857323228154374e-002	3.549487e+002
3.860323228154460e-002	3.540867e+002
3.863323228154546e-002	3.532268e+002
3.866323228154633e-002	3.523690e+002
3.869323228154719e-002	3.515133e+002
3.872323228154805e-002	3.506597e+002
3.875323228154892e-002	3.498082e+002
3.878323228154978e-002	3.489588e+002
3.881323228155064e-002	3.481114e+002
3.884323228155150e-002	3.472661e+002
3.887323228155237e-002	3.464229e+002
3.890323228155323e-002	3.455817e+002
3.893323228155409e-002	3.447426e+002
3.896323228155495e-002	3.439055e+002
3.899323228155582e-002	3.430706e+002
3.902323228155668e-002	3.422376e+002
3.905323228155754e-002	3.414066e+002
3.908323228155840e-002	3.405777e+002
3.911323228155927e-002	3.397509e+002
3.914323228156013e-002	3.389260e+002
3.917323228156099e-002	3.381032e+002
3.920323228156186e-002	3.372823e+002
3.923323228156272e-002	3.364635e+002
3.926323228156358e-002	3.356467e+002
3.929323228156444e-002	3.348319e+002
3.932323228156531e-002	3.340190e+002
3.935323228156617e-002	3.332082e+002
3.938323228156703e-002	3.323993e+002
3.941323228156789e-002	3.315924e+002
3.944323228156876e-002	3.307875e+002
3.947323228156962e-002	3.299846e+002
3.950323228157048e-002	3.291836e+002
3.953323228157134e-002	3.283846e+002
3.956323228157221e-002	3.275875e+002
3.959323228157307e-002	3.267924e+002
3.962323228157393e-002	3.259992e+002
3.965323228157480e-002	3.252079e+002
3.968323228157566e-002	3.244186e+002
3.971323228157652e-002	3.236313e+002
3.974323228157738e-002	3.228458e+002
3.977323228157825e-002	3.220623e+002
3.980323228157911e-002	3.212807e+002
3.983323228157997e-002	3.205009e+002
3.986323228158083e-002	3.197231e+002
3.989323228158170e-002	3.189472e+002
3.992323228158256e-002	3.181732e+002
3.995323228158342e-002	3.174011e+002
3.998323228158428e-002	3.166309e+002
4.001323228158515e-002	3.158625e+002
4.004323228158601e-002	3.150961e+002
4.007323228158687e-002	3.143315e+002
4.010323228158774e-002	3.135688e+002
4.013323228158860e-002	3.128079e+002
4.016323228158946e-002	3.120489e+002
4.019323228159032e-002	3.112918e+002
4.022323228159119e-002	3.105365e+002
4.025323228159205e-002	3.097831e+002
4.028323228159291e-002	3.090314e+002
4.031323228159377e-002	3.082817e+002
4.034323228159464e-002	3.075338e+002
4.037323228159550e-002	3.067876e+002
4.040323228159636e-002	3.060433e+002
4.043323228159722e-002	3.053009e+002
4.046323228159809e-002	3.045602e+002
4.049323228159895e-002	3.038214e+002
4.052323228159981e-002	3.030844e+002
4.055323228160068e-002	3.023491e+002
4.058323228160154e-002	3.016157e+002
4.061323228160240e-002	3.008841e+002
4.064323228160326e-002	3.001542e+002
4.067323228160413e-002	2.994261e+002
4.070323228160499e-002	2.986999e+002
4.073323228160585e-002	2.979753e+002
4.076323228160671e-002	2.972526e+002
4.079323228160758e-002	2.965316e+002
4.082323228160844e-002	2.958124e+002
4.085323228160930e-002	2.950949e+002
4.088323228161016e-002	2.943792e+002
4.091323228161103e-002	2.936653e+002
4.094323228161189e-002	2.929531e+002
4.097323228161275e-002	2.922426e+002
4.100323228161362e-002	2.915339e+002
4.103323228161448e-002	2.908269e+002
4.106323228161534e-002	2.901216e+002
4.109323228161620e-002	2.894181e+002
4.112323228161707e-002	2.887162e+002
4.115323228161793e-002	2.880161e+002
4.118323228161879e-002	2.873177e+002
4.121323228161965e-002	2.866210e+002
4.124323228162052e-002	2.859261e+002
4.127323228162138e-002	2.852328e+002
4.130323228162224e-002	2.845412e+002
4.133323228162310e-002	2.838513e+002
4.136323228162397e-002	2.831631e+002
4.139323228162483e-002	2.824765e+002
4.142323228162569e-002	2.817917e+002
4.145323228162656e-002	2.811085e+002
4.148323228162742e-002	2.804269e+002
4.151323228162828e-002	2.797471e+002
4.154323228162914e-002	2.790689e+002
4.157323228163001e-002	2.783924e+002
4.160323228163087e-002	2.777175e+002
4.163323228163173e-002	2.770443e+002
4.166323228163259e-002	2.763727e+002
4.169323228163346e-002	2.757028e+002
4.172323228163432e-002	2.750345e+002
4.175323228163518e-002	2.743678e+002
4.178323228163604e-002	2.737028e+002
4.181323228163691e-002	2.730393e+002
4.184323228163777e-002	2.723775e+002
4.187323228163863e-002	2.717174e+002
4.190323228163950e-002	2.710588e+002
4.193323228164036e-002	2.704019e+002
4.196323228164122e-002	2.697465e+002
4.199323228164208e-002	2.690928e+002
4.202323228164295e-002	2.684406e+002
4.205323228164381e-002	2.677901e+002
4.208323228164467e-002	2.671411e+002
4.211323228164553e-002	2.664937e+002
4.214323228164640e-002	2.658480e+002
4.217323228164726e-002	2.652037e+002
4.220323228164812e-002	2.645611e+002
4.223323228164898e-002	2.639200e+002
4.226323228164985e-002	2.632805e+002
4.229323228165071e-002	2.626426e+002
4.232323228165157e-002	2.620062e+002
4.235323228165244e-002	2.613714e+002
4.238323228165330e-002	2.607381e+002
4.241323228165416e-002	2.601064e+002
4.244323228165502e-002	2.594762e+002
4.247323228165589e-002	2.588476e+002
4.250323228165675e-002	2.582205e+002
4.253323228165761e-002	2.575949e+002
4.256323228165847e-002	2.569709e+002
4.259323228165934e-002	2.563483e+002
4.262323228166020e-002	2.557273e+002
4.265323228166106e-002	2.551079e+002
4.268323228166192e-002	2.544899e+002
4.271323228166279e-002	2.538734e+002
4.274323228166365e-002	2.532585e+002
4.277323228166451e-002	2.526451e+002
4.280323228166538e-002	2.520331e+002
4.283323228166624e-002	2.514227e+002
4.286323228166710e-002	2.508137e+002
4.289323228166796e-002	2.502063e+002
4.292323228166883e-002	2.496003e+002
4.295323228166969e-002	2.489958e+002
4.298323228167055e-002	2.483927e+002
4.301323228167141e-002	2.477912e+002
4.304323228167228e-002	2.471911e+002
4.307323228167314e-002	2.465925e+002
4.310323228167400e-002	2.459954e+002
4.313323228167487e-002	2.453997e+002
4.316323228167573e-002	2.448054e+002
4.319323228167659e-002	2.442126e+002
4.322323228167745e-002	2.436213e+002
4.325323228167832e-002	2.430314e+002
4.328323228167918e-002	2.424430e+002
4.331323228168004e-002	2.418560e+002
4.334323228168090e-002	2.412704e+002
4.337323228168177e-002	2.406863e+002
4.340323228168263e-002	2.401036e+002
4.343323228168349e-002	2.395223e+002
4.346323228168435e-002	2.389424e+002
4.349323228168522e-002	2.383640e+002
4.352323228168608e-002	2.377869e+002
4.355323228168694e-002	2.372113e+002
4.358323228168781e-002	2.366371e+002
4.361323228168867e-002	2.360643e+002
4.364323228168953e-002	2.354928e+002
4.367323228169039e-002	2.349228e+002
4.370323228169126e-002	2.343542e+002
4.373323228169212e-002	2.337870e+002
4.376323228169298e-002	2.332211e+002
4.379323228169384e-002	2.326566e+002
4.382323228169471e-002	2.320936e+002
4.385323228169557e-002	2.315318e+002
4.388323228169643e-002	2.309715e+002
4.391323228169729e-002	2.304125e+002
4.394323228169816e-002	2.298549e+002
4.397323228169902e-002	2.292987e+002
4.400323228169988e-002	2.287438e+002
4.403323228170075e-002	2.281903e+002
4.406323228170161e-002	2.276381e+002
4.409323228170247e-002	2.270873e+002
4.412323228170333e-002	2.265378e+002
4.415323228170420e-002	2.259897e+002
4.418323228170506e-002	2.254429e+002
4.421323228170592e-002	2.248974e+002
4.424323228170678e-002	2.243533e+002
4.427323228170765e-002	2.238105e+002
4.430323228170851e-002	2.232691e+002
4.433323228170937e-002	2.227289e+002
4.436323228171023e-002	2.221901e+002
4.439323228171110e-002	2.216526e+002
4.442323228171196e-002	2.211164e+002
4.445323228171282e-002	2.205815e+002
4.448323228171369e-002	2.200480e+002
4.451323228171455e-002	2.195157e+002
4.454323228171541e-002	2.189847e+002
4.457323228171627e-002	2.184550e+002
4.460323228171714e-002	2.179267e+002
4.463323228171800e-002	2.173996e+002
4.466323228171886e-002	2.168738e+002
4.469323228171972e-002	2.163493e+002
4.472323228172059e-002	2.158260e+002
4.475323228172145e-002	2.153041e+002
4.478323228172231e-002	2.147834e+002
